time	V(vout)
9.498982291143444e-14	8.283403e-01
9.499782291143444e-14	8.283437e-01
9.501382291143444e-14	8.283506e-01
9.501782291143444e-14	8.283523e-01
9.502582291143444e-14	8.283558e-01
9.504182291143443e-14	8.283626e-01
9.507382291143443e-14	8.283764e-01
9.513782291143443e-14	8.284038e-01
9.526582291143443e-14	8.284586e-01
9.529782291143442e-14	8.284723e-01
9.536182291143443e-14	8.284996e-01
9.548982291143443e-14	8.285541e-01
9.574582291143443e-14	8.286629e-01
9.580982291143443e-14	8.286901e-01
9.593782291143443e-14	8.287442e-01
9.619382291143444e-14	8.288523e-01
9.620182291143444e-14	8.288557e-01
9.621782291143443e-14	8.288624e-01
9.624982291143443e-14	8.288759e-01
9.631382291143443e-14	8.289028e-01
9.644182291143443e-14	8.289565e-01
9.647382291143443e-14	8.289700e-01
9.653782291143443e-14	8.289968e-01
9.666582291143443e-14	8.290503e-01
9.666982291143443e-14	8.290520e-01
9.667782291143443e-14	8.290553e-01
9.667982291143443e-14	8.290561e-01
9.668382291143443e-14	8.290578e-01
9.669182291143443e-14	8.290612e-01
9.670782291143443e-14	8.290678e-01
9.673982291143442e-14	8.290812e-01
9.680382291143442e-14	8.291079e-01
9.681982291143442e-14	8.291146e-01
9.685182291143441e-14	8.291279e-01
9.691582291143442e-14	8.291546e-01
9.704382291143442e-14	8.292077e-01
9.729982291143442e-14	8.293136e-01
9.781182291143442e-14	8.295239e-01
9.883582291143442e-14	8.299383e-01
1.008838229114344e-13	8.307555e-01
1.008918229114344e-13	8.307586e-01
1.009078229114344e-13	8.307649e-01
1.009398229114344e-13	8.307774e-01
1.010038229114344e-13	8.308024e-01
1.011318229114344e-13	8.308524e-01
1.011358229114344e-13	8.308539e-01
1.011368229114344e-13	8.308543e-01
1.011388229114344e-13	8.308551e-01
1.011428229114344e-13	8.308567e-01
1.011508229114344e-13	8.308598e-01
1.011668229114344e-13	8.308660e-01
1.011988229114344e-13	8.308784e-01
1.012628229114344e-13	8.309034e-01
1.013908229114344e-13	8.309531e-01
1.014228229114344e-13	8.309655e-01
1.014308229114344e-13	8.309686e-01
1.014468229114344e-13	8.309748e-01
1.014788229114344e-13	8.309873e-01
1.015428229114344e-13	8.310121e-01
1.016708229114344e-13	8.310615e-01
1.019268229114344e-13	8.311603e-01
1.019908229114344e-13	8.311850e-01
1.021188229114344e-13	8.312342e-01
1.021508229114344e-13	8.312465e-01
1.021588229114344e-13	8.312495e-01
1.021748229114344e-13	8.312557e-01
1.022068229114344e-13	8.312680e-01
1.022708229114344e-13	8.312925e-01
1.023988229114344e-13	8.313415e-01
1.024028229114344e-13	8.313430e-01
1.024108229114344e-13	8.313461e-01
1.024268229114344e-13	8.313522e-01
1.024588229114344e-13	8.313645e-01
1.025228229114344e-13	8.313889e-01
1.026508229114344e-13	8.314377e-01
1.026548229114344e-13	8.314392e-01
1.026628229114344e-13	8.314422e-01
1.026788229114344e-13	8.314484e-01
1.026828229114344e-13	8.314499e-01
1.026908229114344e-13	8.314529e-01
1.027068229114344e-13	8.314590e-01
1.027388229114344e-13	8.314712e-01
1.028028229114344e-13	8.314955e-01
1.029308229114344e-13	8.315442e-01
1.029628229114344e-13	8.315563e-01
1.030268229114344e-13	8.315806e-01
1.030428229114344e-13	8.315866e-01
1.030748229114344e-13	8.315988e-01
1.031388229114344e-13	8.316230e-01
1.032668229114344e-13	8.316713e-01
1.035228229114344e-13	8.317678e-01
1.035868229114344e-13	8.317919e-01
1.036028229114344e-13	8.317979e-01
1.036348229114344e-13	8.318099e-01
1.036988229114344e-13	8.318340e-01
1.038268229114344e-13	8.318819e-01
1.038588229114343e-13	8.318939e-01
1.039228229114343e-13	8.319178e-01
1.039388229114343e-13	8.319238e-01
1.039428229114343e-13	8.319253e-01
1.039438229114343e-13	8.319257e-01
1.039458229114343e-13	8.319265e-01
1.039498229114343e-13	8.319280e-01
1.039578229114343e-13	8.319309e-01
1.039738229114343e-13	8.319369e-01
1.040058229114343e-13	8.319489e-01
1.040698229114343e-13	8.319728e-01
1.041978229114343e-13	8.320205e-01
1.044538229114343e-13	8.321157e-01
1.045178229114343e-13	8.321394e-01
1.046458229114343e-13	8.321868e-01
1.046778229114343e-13	8.321987e-01
1.047418229114343e-13	8.322223e-01
1.048698229114343e-13	8.322696e-01
1.049018229114343e-13	8.322814e-01
1.049658229114343e-13	8.323050e-01
1.050938229114343e-13	8.323521e-01
1.051258229114343e-13	8.323639e-01
1.051898229114343e-13	8.323874e-01
1.053178229114343e-13	8.324344e-01
1.053218229114343e-13	8.324358e-01
1.053298229114343e-13	8.324388e-01
1.053458229114343e-13	8.324447e-01
1.053778229114343e-13	8.324564e-01
1.054418229114343e-13	8.324798e-01
1.055698229114343e-13	8.325266e-01
1.058258229114343e-13	8.326198e-01
1.063378229114343e-13	8.328055e-01
1.064658229114343e-13	8.328518e-01
1.067218229114343e-13	8.329439e-01
1.072338229114343e-13	8.331273e-01
1.073618229114343e-13	8.331730e-01
1.076178229114343e-13	8.332639e-01
1.081298229114343e-13	8.334452e-01
1.081458229114343e-13	8.334509e-01
1.081778229114343e-13	8.334621e-01
1.081858229114343e-13	8.334649e-01
1.082018229114343e-13	8.334706e-01
1.082338229114343e-13	8.334818e-01
1.082978229114343e-13	8.335044e-01
1.084258229114343e-13	8.335494e-01
1.084578229114343e-13	8.335606e-01
1.084658229114343e-13	8.335634e-01
1.084818229114343e-13	8.335690e-01
1.085138229114343e-13	8.335803e-01
1.085778229114343e-13	8.336027e-01
1.087058229114343e-13	8.336475e-01
1.087378229114343e-13	8.336587e-01
1.087388229114343e-13	8.336591e-01
1.087408229114343e-13	8.336597e-01
1.087448229114343e-13	8.336611e-01
1.087528229114343e-13	8.336639e-01
1.087688229114343e-13	8.336695e-01
1.088008229114343e-13	8.336807e-01
1.088648229114343e-13	8.337030e-01
1.088808229114343e-13	8.337086e-01
1.088848229114343e-13	8.337100e-01
1.088928229114343e-13	8.337128e-01
1.089088229114343e-13	8.337184e-01
1.089408229114343e-13	8.337296e-01
1.090048229114343e-13	8.337519e-01
1.091328229114343e-13	8.337964e-01
1.091648229114343e-13	8.338076e-01
1.092288229114343e-13	8.338298e-01
1.093568229114343e-13	8.338742e-01
1.093888229114343e-13	8.338853e-01
1.094528229114343e-13	8.339075e-01
1.095808229114343e-13	8.339517e-01
1.098368229114343e-13	8.340400e-01
1.103488229114343e-13	8.342153e-01
1.113728229114343e-13	8.345637e-01
1.116288229114343e-13	8.346500e-01
1.121408229114343e-13	8.348218e-01
1.122688229114343e-13	8.348646e-01
1.123008229114343e-13	8.348753e-01
1.123648229114343e-13	8.348966e-01
1.124928229114343e-13	8.349392e-01
1.127488229114343e-13	8.350243e-01
1.128128229114343e-13	8.350455e-01
1.129408229114343e-13	8.350879e-01
1.131968229114343e-13	8.351724e-01
1.137088229114343e-13	8.353403e-01
1.147328229114343e-13	8.356739e-01
1.149888229114343e-13	8.357567e-01
1.149968229114343e-13	8.357593e-01
1.150128229114343e-13	8.357644e-01
1.150448229114343e-13	8.357747e-01
1.151088229114343e-13	8.357953e-01
1.152368229114343e-13	8.358365e-01
1.154928229114343e-13	8.359187e-01
1.154938229114343e-13	8.359190e-01
1.154958229114343e-13	8.359197e-01
1.154998229114343e-13	8.359209e-01
1.155078229114343e-13	8.359235e-01
1.155098229114343e-13	8.359241e-01
1.155138229114343e-13	8.359254e-01
1.155218229114343e-13	8.359280e-01
1.155378229114343e-13	8.359331e-01
