time	V(vout)
1.462984463419455e-03	1.542765e+00
1.538762933933426e-03	1.542209e+00
1.592393052170170e-03	1.541870e+00
1.631960931108687e-03	1.541653e+00
1.670167877159416e-03	1.541471e+00
1.712473393393840e-03	1.541302e+00
1.751545174565322e-03	1.541189e+00
1.815083852915951e-03	1.541131e+00
1.917552103852776e-03	1.541484e+00
2.077876826874650e-03	1.543928e+00
2.307055150195779e-03	1.557011e+00
2.507332399406604e-03	1.634487e+00
2.598116706806513e-03	1.769000e+00
2.628074451181251e-03	1.847291e+00
2.646689152539288e-03	1.890975e+00
2.664381426509120e-03	1.918648e+00
2.678171753127089e-03	1.936121e+00
2.689424107990791e-03	1.948293e+00
2.698387171383986e-03	1.956919e+00
2.710951361933974e-03	1.967648e+00
2.715196383965028e-03	1.970938e+00
2.718445462605438e-03	1.973341e+00
2.720922554414498e-03	1.975118e+00
2.722814838223509e-03	1.976430e+00
2.724277401922513e-03	1.977434e+00
2.725438333429182e-03	1.978206e+00
2.726408487751529e-03	1.978851e+00
2.727340633965378e-03	1.979460e+00
2.728230295621067e-03	1.980032e+00
2.729220432864332e-03	1.980670e+00
2.730569775302293e-03	1.981504e+00
2.733268460178216e-03	1.983145e+00
2.738665829930061e-03	1.986207e+00
2.748308911202418e-03	1.991010e+00
2.767595073747131e-03	1.998016e+00
2.806167398836558e-03	2.003927e+00
2.848190566034843e-03	1.997696e+00
2.886856251889224e-03	1.968003e+00
2.949739039089244e-03	1.851239e+00
3.013326309052718e-03	1.675046e+00
3.032530643077300e-03	1.633843e+00
3.059694274388411e-03	1.606669e+00
3.073019275035444e-03	1.598313e+00
3.090293955914979e-03	1.590326e+00
3.106697043208654e-03	1.584064e+00
3.124358421783099e-03	1.578405e+00
3.145625992667357e-03	1.572572e+00
3.165057277187655e-03	1.567959e+00
3.188586191115676e-03	1.563134e+00
3.210634773990732e-03	1.559290e+00
3.233519438634418e-03	1.555966e+00
3.258265798374758e-03	1.552953e+00
3.283906873642882e-03	1.550319e+00
3.310838059407822e-03	1.547983e+00
3.340288954333451e-03	1.545822e+00
3.371682219569705e-03	1.543884e+00
3.406890520440174e-03	1.542068e+00
3.446133630909023e-03	1.540400e+00
3.492257263933766e-03	1.538816e+00
3.546333123587606e-03	1.537363e+00
3.615666801074959e-03	1.535982e+00
3.702419571202157e-03	1.534831e+00
3.830392221371959e-03	1.533792e+00
3.878935531382287e-03	1.533579e+00
3.915048032573934e-03	1.533521e+00
3.955421519877250e-03	1.533531e+00
4.003233598371825e-03	1.533631e+00
4.053622203473994e-03	1.533855e+00
4.121849896326931e-03	1.534384e+00
4.207954810741352e-03	1.535540e+00
4.325240570444252e-03	1.539141e+00
4.524659926390041e-03	1.555887e+00
4.640499626730336e-03	1.594519e+00
4.696549282861752e-03	1.696932e+00
4.722556427157115e-03	1.831233e+00
4.744088536907177e-03	1.967235e+00
4.763114165324235e-03	2.046097e+00
4.782806303174230e-03	2.095094e+00
4.804414411701481e-03	2.135168e+00
4.847630628755983e-03	2.197646e+00
4.902356835993753e-03	2.256444e+00
4.999684182373518e-03	2.328341e+00
5.039706650759189e-03	2.345560e+00
5.077639685311321e-03	2.350373e+00
5.118689518677540e-03	2.345361e+00
5.155955315448659e-03	2.325797e+00
5.216575388222629e-03	2.242688e+00
5.270887036594137e-03	2.085479e+00
5.321516293200788e-03	1.864347e+00
5.343436743686152e-03	1.760143e+00
5.367011654234765e-03	1.669358e+00
5.386700190302404e-03	1.626127e+00
5.407127002899598e-03	1.605633e+00
5.429047564383217e-03	1.593015e+00
5.461812008434413e-03	1.580175e+00
5.496136803983985e-03	1.570711e+00
5.564786395083129e-03	1.557844e+00
5.658615228537878e-03	1.546016e+00
5.754584226670360e-03	1.538815e+00
5.866152100316134e-03	1.534554e+00
5.997931763739365e-03	1.532082e+00
6.077030790274549e-03	1.531375e+00
6.132636580000302e-03	1.531192e+00
6.173523612898888e-03	1.531189e+00
6.210943032684613e-03	1.531276e+00
6.245273724350652e-03	1.531430e+00
6.282334155515190e-03	1.531689e+00
6.336714167584700e-03	1.532281e+00
6.424768820739749e-03	1.534000e+00
6.564447278779285e-03	1.539878e+00
6.695964735472954e-03	1.552468e+00
6.763115272533846e-03	1.567854e+00
6.810458385189866e-03	1.595989e+00
6.842939051920774e-03	1.656188e+00
6.856244839340203e-03	1.730285e+00
6.869341774226642e-03	1.853201e+00
6.880199148440052e-03	1.961697e+00
6.892435333830064e-03	2.060301e+00
6.908642423990381e-03	2.146477e+00
6.926459974118797e-03	2.206243e+00
6.947312978345973e-03	2.256635e+00
6.972510954831864e-03	2.305901e+00
7.022906907803646e-03	2.387633e+00
7.087431396769278e-03	2.470542e+00
7.215584995872934e-03	2.591751e+00
7.280125821816775e-03	2.631716e+00
7.318207151136079e-03	2.643247e+00
7.357328076609757e-03	2.645036e+00
7.409642980004904e-03	2.632425e+00
7.458350636864583e-03	2.594885e+00
7.519709521179693e-03	2.478457e+00
7.568488075415280e-03	2.300759e+00
7.612533766798290e-03	2.081551e+00
7.650926861838651e-03	1.877806e+00
7.687719627390937e-03	1.705863e+00
7.713427577896047e-03	1.634228e+00
7.744611422520021e-03	1.600915e+00
7.778400307174347e-03	1.584267e+00
7.814427959093245e-03	1.573369e+00
7.876638947737196e-03	1.561312e+00
8.000341241043625e-03	1.546121e+00
8.129539479654217e-03	1.537031e+00
8.284193642647231e-03	1.531943e+00
8.368331306719254e-03	1.530857e+00
8.418878719120860e-03	1.530718e+00
8.456362656488322e-03	1.530801e+00
8.495858642668792e-03	1.531049e+00
8.546816089250509e-03	1.531589e+00
8.596031262945026e-03	1.532444e+00
8.675865808646540e-03	1.535085e+00
8.803327748442448e-03	1.548225e+00
8.983545687894192e-03	1.586094e+00
8.991210956036090e-03	1.590864e+00
9.006541492319886e-03	1.610615e+00
9.018933548506376e-03	1.641950e+00
9.027611341697463e-03	1.685687e+00
9.032531522059817e-03	1.725417e+00
9.035255267953471e-03	1.753196e+00
9.038499298633837e-03	1.788963e+00
9.040785959844025e-03	1.814705e+00
9.045505189816198e-03	1.868104e+00
9.047616107545772e-03	1.891845e+00
9.049820818787829e-03	1.916475e+00
9.051956820816602e-03	1.940153e+00
9.054232272894983e-03	1.965150e+00
9.056639873705042e-03	1.991320e+00
9.059348969340754e-03	2.020361e+00
9.062644891198740e-03	2.054955e+00
9.066923318118208e-03	2.098029e+00
9.073051926062940e-03	2.153390e+00
9.082645465099666e-03	2.219790e+00
9.100195968154078e-03	2.300935e+00
9.117400225008088e-03	2.355212e+00
9.137299211742412e-03	2.402615e+00
9.168455509655475e-03	2.464518e+00
9.226107033415211e-03	2.562684e+00
9.299223042987928e-03	2.665445e+00
9.436635789351581e-03	2.815107e+00
9.518523140432051e-03	2.877546e+00
9.565401026661289e-03	2.898421e+00
9.600363977347162e-03	2.905468e+00
9.641490282474739e-03	2.904470e+00
9.686635628004195e-03	2.890567e+00
9.738016672619584e-03	2.849551e+00
9.790772595027331e-03	2.751064e+00
9.836727902805268e-03	2.585247e+00
9.881302543112050e-03	2.362124e+00
9.910204135563571e-03	2.204674e+00
9.938587275477329e-03	2.049417e+00
9.995353555304846e-03	1.764587e+00
1.003002217226984e-02	1.648924e+00
1.006305387041718e-02	1.603148e+00
1.009298360895237e-02	1.587036e+00
1.012047297964313e-02	1.578040e+00
1.017545172102465e-02	1.566312e+00
1.028499435520437e-02	1.551351e+00
1.041113562392287e-02	1.541306e+00
1.057236904055687e-02	1.534540e+00
1.064246383873438e-02	1.533156e+00
1.069263471217767e-02	1.532903e+00
1.072986197457234e-02	1.533034e+00
1.076952045650358e-02	1.533485e+00
1.081989227716352e-02	1.534500e+00
1.086932618769930e-02	1.536188e+00
1.094951004418000e-02	1.541415e+00
1.107749696077384e-02	1.557502e+00
1.114892845437849e-02	1.581806e+00
1.120259085448864e-02	1.652655e+00
1.122285688237280e-02	1.756439e+00
1.124272837794021e-02	1.945446e+00
1.125274142940153e-02	2.053996e+00
1.126191160031902e-02	2.147539e+00
1.128025194215400e-02	2.303155e+00
1.129924070824475e-02	2.413042e+00
1.131929332976491e-02	2.482448e+00
1.134227715602081e-02	2.538947e+00
1.136656959662512e-02	2.589133e+00
1.141399406578217e-02	2.675035e+00
1.148093803300350e-02	2.781125e+00
1.160788716640869e-02	2.944696e+00
1.175888195252364e-02	3.090271e+00
1.181447862110252e-02	3.124109e+00
1.185535959336842e-02	3.136358e+00
1.189278257997798e-02	3.139762e+00
1.192708942842089e-02	3.135751e+00
1.196415141626741e-02	3.120776e+00
1.201853085192472e-02	3.072913e+00
1.206590958701628e-02	2.979020e+00
1.210951394129061e-02	2.816233e+00
1.215114079007252e-02	2.604920e+00
1.218353199416664e-02	2.426144e+00
1.221493167986772e-02	2.252765e+00
1.227773105126987e-02	1.926654e+00
1.233084068488070e-02	1.710406e+00
1.236810617157531e-02	1.628432e+00
1.240663424199168e-02	1.596441e+00
1.244758321324895e-02	1.580142e+00
1.248551873111347e-02	1.570820e+00
1.255972098799357e-02	1.559297e+00
1.268066334456493e-02	1.547738e+00
1.281386641655245e-02	1.540628e+00
1.289617000857721e-02	1.538544e+00
1.295151122415899e-02	1.538156e+00
1.299222234687197e-02	1.538373e+00
1.302974548769380e-02	1.538956e+00
1.306428921009182e-02	1.539837e+00
1.310082586977075e-02	1.541243e+00
1.315539981037976e-02	1.544586e+00
1.324376192040743e-02	1.558611e+00
1.338389150457261e-02	1.655149e+00
1.342162944794859e-02	1.802840e+00
1.344945430632533e-02	2.038668e+00
1.346522915390502e-02	2.197909e+00
1.347995856644946e-02	2.330744e+00
1.350353940889336e-02	2.490793e+00
1.352684329187927e-02	2.590052e+00
1.354863364832240e-02	2.648141e+00
1.357357922456099e-02	2.701301e+00
1.360841631473830e-02	2.767468e+00
1.365197218833808e-02	2.843458e+00
1.371563785038165e-02	2.944896e+00
1.381629626813687e-02	3.085798e+00
1.394037076661537e-02	3.228586e+00
1.402337713280036e-02	3.299289e+00
1.408126646629052e-02	3.331453e+00
1.412366219308027e-02	3.344743e+00
1.416001855591918e-02	3.348587e+00
1.419444672768741e-02	3.344959e+00
1.423488202971629e-02	3.329311e+00
1.428801163333435e-02	3.283641e+00
1.433542729183434e-02	3.192496e+00
1.437842169008987e-02	3.034521e+00
1.442278566259567e-02	2.808939e+00
1.445070077806587e-02	2.654204e+00
1.447814280351386e-02	2.501249e+00
1.453302685440983e-02	2.212959e+00
1.460782739265888e-02	1.898242e+00
1.468891668109930e-02	1.677772e+00
1.473524914628368e-02	1.614568e+00
1.477860576505339e-02	1.589617e+00
1.481934370211410e-02	1.576630e+00
1.485668997638874e-02	1.568981e+00
1.493138252493802e-02	1.559118e+00
1.502653350118040e-02	1.551570e+00
1.515739415576700e-02	1.546314e+00
1.521594299391053e-02	1.545589e+00
1.525877124527675e-02	1.545999e+00
1.529482211030349e-02	1.546883e+00
1.532978767034401e-02	1.548271e+00
1.537086527314840e-02	1.550751e+00
1.542375669844495e-02	1.556276e+00
1.550944835880771e-02	1.573309e+00
1.556436103791544e-02	1.608258e+00
1.560466339683301e-02	1.703982e+00
1.562273574691316e-02	1.816824e+00
1.563594162046859e-02	1.938115e+00
1.564852857808442e-02	2.057370e+00
1.565574369412374e-02	2.124426e+00
1.565832202275545e-02	2.148199e+00
1.565965384751879e-02	2.160352e+00
1.566027466103254e-02	2.166074e+00
1.566060803775795e-02	2.169062e+00
1.566082576774358e-02	2.171044e+00
1.566106876853528e-02	2.173285e+00
1.566126176176829e-02	2.175029e+00
1.566139999731091e-02	2.176302e+00
1.566164228024020e-02	2.178496e+00
1.566327008786905e-02	2.193280e+00
1.566489789549790e-02	2.208006e+00
1.566652570312674e-02	2.222675e+00
1.566815351075559e-02	2.237287e+00
1.566978131838443e-02	2.251842e+00
1.567140912601328e-02	2.266340e+00
1.567303693364213e-02	2.280781e+00
1.568151783415806e-02	2.354568e+00
1.569753384143039e-02	2.482120e+00
1.571730515104207e-02	2.603843e+00
1.574054769719868e-02	2.696055e+00
1.576301527603035e-02	2.754901e+00
1.578914454708698e-02	2.809314e+00
1.583078405648722e-02	2.885959e+00
1.590294345012055e-02	3.007751e+00
1.600059445902845e-02	3.154795e+00
1.618241416953558e-02	3.385779e+00
1.627572353639312e-02	3.474969e+00
1.633943256731161e-02	3.514452e+00
1.638559577096954e-02	3.531501e+00
1.642006269048792e-02	3.536619e+00
1.646151859212089e-02	3.533594e+00
1.650550498704227e-02	3.517802e+00
1.655731674289401e-02	3.473602e+00
1.660892747194716e-02	3.374374e+00
1.665065395935996e-02	3.220046e+00
1.669333532614639e-02	3.001139e+00
1.672525292053779e-02	2.822908e+00
1.675558896997149e-02	2.653249e+00
1.681626106883890e-02	2.335952e+00
1.688081804826286e-02	2.067553e+00
1.695759329845029e-02	1.847655e+00
1.701540424095715e-02	1.729001e+00
1.705926929824470e-02	1.661030e+00
1.709559452837194e-02	1.622531e+00
1.712912094745486e-02	1.601052e+00
1.716270959216783e-02	1.587703e+00
1.719362718658980e-02	1.579583e+00
1.724410771917613e-02	1.570731e+00
1.730634849317002e-02	1.564091e+00
1.742710168973211e-02	1.557976e+00
1.750905265117862e-02	1.557175e+00
1.754672021483265e-02	1.558189e+00
1.758610044653214e-02	1.560562e+00
1.763747597682973e-02	1.565760e+00
1.768653491496487e-02	1.577100e+00
1.776611990046823e-02	1.644931e+00
1.780504293272271e-02	1.758213e+00
1.781975452669502e-02	1.848871e+00
1.782837946023746e-02	1.918295e+00
1.783653460417361e-02	1.984886e+00
1.784235747169881e-02	2.032004e+00
1.784681937023203e-02	2.067985e+00
1.785437962929466e-02	2.128596e+00
1.785693987912712e-02	2.149020e+00
1.785950012895959e-02	2.169382e+00
1.786206037879205e-02	2.189682e+00
1.786462062862451e-02	2.209919e+00
1.786718087845698e-02	2.230095e+00
1.786974112828944e-02	2.250208e+00
1.787230137812191e-02	2.270258e+00
1.788184832247539e-02	2.344328e+00
1.789968491288570e-02	2.476384e+00
1.793072166104089e-02	2.670236e+00
1.795890616607700e-02	2.789226e+00
1.798777638164480e-02	2.863625e+00
1.802410273150902e-02	2.935145e+00
1.806020650569923e-02	2.998904e+00
1.813241405407965e-02	3.118345e+00
1.822712122646394e-02	3.263687e+00
1.840167864407718e-02	3.498585e+00
1.851432838699493e-02	3.618250e+00
1.858827387903731e-02	3.672359e+00
1.864079923666714e-02	3.696300e+00
1.867962386873427e-02	3.704999e+00
1.871828431405465e-02	3.704872e+00
1.876636358658706e-02	3.692297e+00
1.881073253377145e-02	3.657941e+00
1.888280378103643e-02	3.525590e+00
1.892741416477975e-02	3.360518e+00
1.897175322899629e-02	3.128549e+00
1.900735813725492e-02	2.928443e+00
1.904199312694693e-02	2.736789e+00
1.911126310633092e-02	2.396469e+00
1.918342688857738e-02	2.133733e+00
1.925912409101323e-02	1.950281e+00
1.934561305280369e-02	1.796571e+00
1.944080378495315e-02	1.667271e+00
1.950387430289999e-02	1.614411e+00
1.956071089345395e-02	1.591360e+00
1.959692397508665e-02	1.583576e+00
1.963407451205948e-02	1.578998e+00
1.969503453274337e-02	1.575492e+00
1.977956301905262e-02	1.575510e+00
1.982783353719268e-02	1.578645e+00
1.986957345942337e-02	1.585288e+00
1.991421015979573e-02	1.602779e+00
1.996578027819218e-02	1.666587e+00
1.999701986686079e-02	1.775287e+00
2.003386488047698e-02	1.985947e+00
2.005968604176480e-02	2.153484e+00
2.009438751329039e-02	2.381308e+00
2.014105345247373e-02	2.672312e+00
2.017337299650401e-02	2.827738e+00
2.021642520363390e-02	2.955899e+00
2.025123279182821e-02	3.026566e+00
2.028904863384204e-02	3.091820e+00
2.035549872176510e-02	3.200295e+00
2.046068652950792e-02	3.363697e+00
2.061713701466554e-02	3.583711e+00
2.075235807377397e-02	3.740139e+00
2.083739791842537e-02	3.811465e+00
2.089645853591183e-02	3.843247e+00
2.093962144229294e-02	3.856010e+00
2.097543633149816e-02	3.859057e+00
2.101133730182373e-02	3.854394e+00
2.105258355809183e-02	3.837060e+00
2.110541243073995e-02	3.788733e+00
2.115278594128089e-02	3.690934e+00
2.119690419186919e-02	3.520941e+00
2.123727693483604e-02	3.311166e+00
2.127080578559594e-02	3.122641e+00
2.130352259372467e-02	2.939543e+00
2.136895620998213e-02	2.604737e+00
2.143723486173146e-02	2.335873e+00
2.151103938582629e-02	2.139801e+00
2.158693912493979e-02	1.993728e+00
2.167866448200238e-02	1.854991e+00
2.183823415004331e-02	1.680699e+00
2.194405635581811e-02	1.618153e+00
2.199371592331156e-02	1.609724e+00
2.205001949330501e-02	1.613620e+00
