time	V(n004)
2.470558592526015e-01	3.809725e+00
2.470931892300365e-01	3.798273e+00
2.471327825884234e-01	3.792731e+00
2.471833889329466e-01	3.794149e+00
2.472327352615661e-01	3.805729e+00
2.473127792664214e-01	3.838761e+00
2.473245861686076e-01	3.845368e+00
2.473481999729801e-01	3.861299e+00
2.473653827401302e-01	3.873868e+00
2.473820468855093e-01	3.886984e+00
2.473940497078865e-01	3.896925e+00
2.474012066450440e-01	3.903072e+00
2.474055416745046e-01	3.906883e+00
2.474094608056125e-01	3.910386e+00
2.474178317526265e-01	3.918023e+00
2.474326353049966e-01	3.932057e+00
2.474459143114724e-01	3.945251e+00
2.474710688803484e-01	3.971762e+00
2.475213780181004e-01	4.029802e+00
2.476219962936044e-01	4.157557e+00
2.477641020266279e-01	4.344416e+00
2.479637779096854e-01	4.589525e+00
2.480702185418302e-01	4.695110e+00
2.481409649416796e-01	4.745286e+00
2.481915374742426e-01	4.769993e+00
2.482290385188001e-01	4.781594e+00
2.482685237034427e-01	4.787199e+00
2.483195201309075e-01	4.785857e+00
2.483687207404148e-01	4.774398e+00
2.484485320243885e-01	4.741583e+00
2.484605373298504e-01	4.734880e+00
2.484845479407742e-01	4.718702e+00
2.485018382752673e-01	4.706058e+00
2.485185940030517e-01	4.692865e+00
2.485305396033705e-01	4.682966e+00
2.485377157084364e-01	4.676800e+00
2.485420282962530e-01	4.673007e+00
2.485459137177312e-01	4.669533e+00
2.485543806836511e-01	4.661805e+00
2.485696455674989e-01	4.647313e+00
2.485835048009874e-01	4.633502e+00
2.486098322370122e-01	4.605616e+00
2.486624871090618e-01	4.544447e+00
2.487677968531609e-01	4.409990e+00
2.489119912071948e-01	4.220206e+00
2.491022622098588e-01	3.987839e+00
2.492079238118079e-01	3.883809e+00
2.492782633928193e-01	3.834203e+00
2.493285853109513e-01	3.809774e+00
2.493659155913467e-01	3.798322e+00
2.494055087578410e-01	3.792780e+00
2.494561157937612e-01	3.794198e+00
2.495054618641521e-01	3.805777e+00
2.495855054566419e-01	3.838809e+00
2.495973127321255e-01	3.845416e+00
2.496209272830927e-01	3.861347e+00
2.496381102492453e-01	3.873916e+00
2.496547745619256e-01	3.887032e+00
2.496667772650279e-01	3.896974e+00
2.496739342172428e-01	3.903121e+00
2.496782691991823e-01	3.906932e+00
2.496821882642637e-01	3.910435e+00
2.496905594215361e-01	3.918072e+00
2.497053638062444e-01	3.932106e+00
2.497186436217084e-01	3.945301e+00
2.497437996702176e-01	3.971814e+00
2.497941117672360e-01	4.029858e+00
2.498947359612728e-01	4.157621e+00
2.500368450142437e-01	4.344486e+00
2.502365087805011e-01	4.589578e+00
2.503429480885548e-01	4.695160e+00
2.504136937980146e-01	4.745336e+00
2.504642659057127e-01	4.770041e+00
2.505017666609482e-01	4.781642e+00
2.505412520282398e-01	4.787248e+00
2.505922477965009e-01	4.785905e+00
2.506414486523071e-01	4.774446e+00
2.507212603296699e-01	4.741631e+00
2.507332652867102e-01	4.734928e+00
2.507572752007907e-01	4.718750e+00
2.507745653466851e-01	4.706106e+00
2.507913209193043e-01	4.692914e+00
2.508032666283812e-01	4.683014e+00
2.508104427196968e-01	4.676848e+00
2.508147553497853e-01	4.673055e+00
2.508186408316037e-01	4.669581e+00
2.508271076325852e-01	4.661853e+00
2.508423714712104e-01	4.647363e+00
2.508562292009220e-01	4.633553e+00
2.508825531051861e-01	4.605671e+00
2.509352009137145e-01	4.544512e+00
2.510404965307713e-01	4.410075e+00
2.511846858830152e-01	4.220297e+00
2.513749848425763e-01	3.987893e+00
2.514806481460419e-01	3.883859e+00
2.515509886169814e-01	3.834251e+00
2.516013110839058e-01	3.809822e+00
2.516386417384620e-01	3.798370e+00
2.516782346679672e-01	3.792828e+00
2.517288425577711e-01	3.794245e+00
2.517781883092464e-01	3.805825e+00
2.518582313924594e-01	3.838856e+00
2.518700391229134e-01	3.845463e+00
2.518936545838213e-01	3.861395e+00
2.519108377957056e-01	3.873964e+00
2.519275023196683e-01	3.887080e+00
2.519395048938727e-01	3.897022e+00
2.519466618691398e-01	3.903169e+00
2.519509967960974e-01	3.906980e+00
2.519549157815316e-01	3.910483e+00
2.519632872428201e-01	3.918120e+00
2.519780929174783e-01	3.932156e+00
2.519913741198716e-01	3.945353e+00
2.520165330069497e-01	3.971869e+00
2.520668507811059e-01	4.029920e+00
2.521674863294182e-01	4.157700e+00
2.523096007861031e-01	4.344572e+00
2.525092422255112e-01	4.589633e+00
2.526156792621926e-01	4.695211e+00
2.526864237873359e-01	4.745385e+00
2.527369951662035e-01	4.770090e+00
2.527744954251230e-01	4.781690e+00
2.528139811057415e-01	4.787295e+00
2.528649757431704e-01	4.785953e+00
2.529141770214902e-01	4.774493e+00
2.529939893736918e-01	4.741677e+00
2.530059937522418e-01	4.734974e+00
2.530300025093417e-01	4.718797e+00
2.530472923408793e-01	4.706154e+00
2.530640476510962e-01	4.692962e+00
2.530759935326314e-01	4.683063e+00
2.530831696002136e-01	4.676897e+00
2.530874822985791e-01	4.673103e+00
2.530913678774856e-01	4.669629e+00
2.530998344573411e-01	4.661901e+00
2.531150973204794e-01	4.647412e+00
2.531289539115610e-01	4.633603e+00
2.531552757613030e-01	4.605723e+00
2.532079194607868e-01	4.544569e+00
2.533132068597545e-01	4.410144e+00
2.534573920062449e-01	4.220373e+00
2.536477085459256e-01	3.987945e+00
2.537533731583104e-01	3.883908e+00
2.538237143138372e-01	3.834300e+00
2.538740372029246e-01	3.809870e+00
2.539113681453066e-01	3.798418e+00
2.539509608925076e-01	3.792875e+00
2.540015694391651e-01	3.794293e+00
2.540509149453129e-01	3.805871e+00
2.541309576367621e-01	3.838902e+00
2.541427657186735e-01	3.845510e+00
2.541663818824964e-01	3.861443e+00
2.541835652821595e-01	3.874012e+00
2.542002299647133e-01	3.887128e+00
2.542122324288955e-01	3.897070e+00
2.542193894197883e-01	3.903216e+00
2.542237243025879e-01	3.907028e+00
2.542276432266375e-01	3.910530e+00
2.542360148931302e-01	3.918168e+00
2.542508215364636e-01	3.932204e+00
2.542641038745866e-01	3.945402e+00
2.542892653736680e-01	3.971922e+00
2.543395883718309e-01	4.029980e+00
2.544402343681566e-01	4.157774e+00
2.545823530265585e-01	4.344652e+00
2.547819746171663e-01	4.589686e+00
2.548884097701229e-01	4.695261e+00
2.549591533130649e-01	4.745433e+00
2.550097240874809e-01	4.770137e+00
2.550472239347821e-01	4.781738e+00
2.550867098752595e-01	4.787343e+00
2.551377035748317e-01	4.785999e+00
2.551869052035631e-01	4.774540e+00
2.552667181154422e-01	4.741723e+00
2.552787220103404e-01	4.735021e+00
2.553027298001368e-01	4.718844e+00
2.553200193693441e-01	4.706201e+00
2.553367744594207e-01	4.693009e+00
2.553487204843133e-01	4.683109e+00
2.553558965312746e-01	4.676944e+00
2.553602092872211e-01	4.673150e+00
2.553640949483604e-01	4.669676e+00
2.553725613168192e-01	4.661949e+00
2.553878230438076e-01	4.647460e+00
2.554016781816930e-01	4.633653e+00
2.554279969687006e-01	4.605777e+00
2.554806345427157e-01	4.544631e+00
2.555859096907461e-01	4.410223e+00
2.557300897279071e-01	4.220459e+00
2.559204312769324e-01	3.987998e+00
2.560260975548133e-01	3.883957e+00
2.560964395814181e-01	3.834348e+00
2.561467630076694e-01	3.809918e+00
2.561840943162825e-01	3.798465e+00
2.562236868315202e-01	3.792922e+00
2.562742962139592e-01	3.794340e+00
2.563236414079518e-01	3.805918e+00
2.564036836009198e-01	3.838948e+00
2.564154921233927e-01	3.845556e+00
2.564391091683386e-01	3.861490e+00
2.564562928049178e-01	3.874058e+00
2.564729576898835e-01	3.887175e+00
2.564849600251812e-01	3.897117e+00
2.564921170367108e-01	3.903263e+00
2.564964518659750e-01	3.907075e+00
2.565003707128773e-01	3.910577e+00
2.565087426770374e-01	3.918215e+00
2.565235507031103e-01	3.932253e+00
2.565368347183394e-01	3.945453e+00
2.565620001370904e-01	3.971977e+00
2.566123309745922e-01	4.030045e+00
2.567129926495959e-01	4.157862e+00
2.568551174380367e-01	4.344748e+00
2.570547094230420e-01	4.589743e+00
2.571611418038888e-01	4.695311e+00
2.572318839013995e-01	4.745482e+00
2.572824537862842e-01	4.770185e+00
2.573199530278319e-01	4.781785e+00
2.573594393507318e-01	4.787389e+00
2.574104316701112e-01	4.786046e+00
2.574596338145237e-01	4.774586e+00
2.575394475500483e-01	4.741768e+00
2.575514507451280e-01	4.735067e+00
2.575754571352873e-01	4.718891e+00
2.575927463236156e-01	4.706248e+00
2.576095010949637e-01	4.693056e+00
2.576214473215719e-01	4.683156e+00
2.576286233381149e-01	4.676991e+00
2.576329361755153e-01	4.673197e+00
2.576368219534483e-01	4.669723e+00
2.576452880482547e-01	4.661996e+00
2.576605484197941e-01	4.647509e+00
2.576744017966581e-01	4.633703e+00
2.577007170742441e-01	4.605832e+00
2.577533476294163e-01	4.544695e+00
2.578586087397607e-01	4.410307e+00
2.580027826185163e-01	4.220552e+00
2.581931531486291e-01	3.988051e+00
2.582988214071404e-01	3.884007e+00
2.583691644696355e-01	3.834396e+00
2.584194885346816e-01	3.809965e+00
2.584568202788150e-01	3.798512e+00
2.584964125182050e-01	3.792969e+00
2.585470228945481e-01	3.794386e+00
2.585963677173281e-01	3.805964e+00
2.586764093175056e-01	3.838994e+00
2.586882183586822e-01	3.845602e+00
2.587118364410354e-01	3.861536e+00
2.587290203554639e-01	3.874105e+00
2.587456854783942e-01	3.887222e+00
2.587576876604851e-01	3.897163e+00
2.587648446961353e-01	3.903310e+00
2.587691794612926e-01	3.907121e+00
2.587730982168456e-01	3.910624e+00
2.587814704880331e-01	3.918262e+00
2.587962796718664e-01	3.932301e+00
2.588095648391271e-01	3.945502e+00
2.588347324094922e-01	3.972028e+00
2.588850675502225e-01	4.030102e+00
2.589857378316831e-01	4.157932e+00
2.591278673312434e-01	4.344825e+00
2.593274418079732e-01	4.589795e+00
2.594338723076090e-01	4.695360e+00
2.595046134242111e-01	4.745529e+00
2.595551827054323e-01	4.770232e+00
2.595926815358954e-01	4.781831e+00
2.596321681183225e-01	4.787436e+00
2.596831595010521e-01	4.786092e+00
2.597323619954245e-01	4.774632e+00
2.598121762899044e-01	4.741814e+00
2.598241790071704e-01	4.735112e+00
2.598481844417023e-01	4.718937e+00
2.598654733711811e-01	4.706294e+00
2.598822279264689e-01	4.693102e+00
2.598941743003769e-01	4.683203e+00
2.599013502983016e-01	4.677037e+00
2.599056631934898e-01	4.673244e+00
2.599095490529527e-01	4.669769e+00
2.599180149579569e-01	4.662042e+00
2.599332743954969e-01	4.647556e+00
2.599471265195377e-01	4.633752e+00
2.599734390942760e-01	4.605883e+00
2.600260642437527e-01	4.544754e+00
2.601313145427062e-01	4.410382e+00
2.602754840885293e-01	4.220633e+00
2.604658765243835e-01	3.988102e+00
2.605715462119781e-01	3.884055e+00
2.606418900218936e-01	3.834443e+00
2.606922145478437e-01	3.810011e+00
2.607295466062136e-01	3.798558e+00
2.607691386465754e-01	3.793015e+00
2.608197497400372e-01	3.794432e+00
2.608690942949809e-01	3.806010e+00
2.609491354674495e-01	3.839039e+00
2.609609448875096e-01	3.845648e+00
2.609845637276300e-01	3.861582e+00
2.610017478458306e-01	3.874151e+00
2.610184131423643e-01	3.887268e+00
2.610304152116962e-01	3.897210e+00
2.610375722655643e-01	3.903356e+00
2.610419069845072e-01	3.907167e+00
2.610458256744249e-01	3.910670e+00
2.610541981623318e-01	3.918308e+00
2.610690083639122e-01	3.932348e+00
2.610822948867850e-01	3.945550e+00
2.611074657238048e-01	3.972081e+00
2.611578073978446e-01	4.030163e+00
2.612584907459242e-01	4.158011e+00
2.614006249726220e-01	4.344911e+00
2.616001750808957e-01	4.589848e+00
2.617066033725739e-01	4.695409e+00
2.617773433378846e-01	4.745576e+00
2.618279119105826e-01	4.770278e+00
2.618654102585520e-01	4.781878e+00
2.619048971455911e-01	4.787482e+00
2.619558874289620e-01	4.786138e+00
2.620050903340866e-01	4.774677e+00
2.620849052846191e-01	4.741859e+00
2.620969074418908e-01	4.735157e+00
2.621209117564341e-01	4.718983e+00
2.621382003812989e-01	4.706340e+00
2.621549546813030e-01	4.693149e+00
2.621669012183053e-01	4.683249e+00
2.621740771923698e-01	4.677083e+00
2.621783901534678e-01	4.673289e+00
2.621822761062780e-01	4.669815e+00
2.621907418054327e-01	4.662088e+00
2.622060003114131e-01	4.647603e+00
2.622198514089337e-01	4.633800e+00
2.622461622748871e-01	4.605933e+00
2.622987840067938e-01	4.544809e+00
2.624040274706073e-01	4.410447e+00
2.625481931337765e-01	4.220703e+00
2.627386005657392e-01	3.988152e+00
2.628442714383374e-01	3.884102e+00
2.629146158680147e-01	3.834489e+00
2.629649407761456e-01	3.810057e+00
2.630022730950791e-01	3.798604e+00
2.630418649704086e-01	3.793060e+00
2.630924766585009e-01	3.794477e+00
2.631418209913561e-01	3.806055e+00
2.632218618091707e-01	3.839084e+00
2.632336715424107e-01	3.845693e+00
2.632572910088908e-01	3.861627e+00
2.632744752941483e-01	3.874197e+00
2.632911407319888e-01	3.887314e+00
2.633031427023146e-01	3.897255e+00
2.633102997702383e-01	3.903402e+00
2.633146344496157e-01	3.907213e+00
2.633185530835868e-01	3.910716e+00
2.633269257905286e-01	3.918354e+00
2.633417370155969e-01	3.932395e+00
2.633550246390460e-01	3.945599e+00
2.633801977097858e-01	3.972131e+00
2.634305438512652e-01	4.030220e+00
2.635312361342242e-01	4.158081e+00
2.636733746042118e-01	4.344986e+00
2.638729071683150e-01	4.589900e+00
2.639793336882942e-01	4.695457e+00
2.640500727297837e-01	4.745623e+00
2.641006407339443e-01	4.770324e+00
2.641381386947470e-01	4.781923e+00
2.641776258262176e-01	4.787527e+00
2.642286152274280e-01	4.786183e+00
2.642778184621530e-01	4.774722e+00
2.643576339391221e-01	4.741903e+00
2.643696356486506e-01	4.735202e+00
2.643936390677074e-01	4.719028e+00
2.644109274497320e-01	4.706386e+00
2.644276815461124e-01	4.693194e+00
2.644396282121476e-01	4.683294e+00
2.644468041664818e-01	4.677129e+00
2.644511171798504e-01	4.673335e+00
2.644550032084019e-01	4.669861e+00
2.644634687080390e-01	4.662134e+00
2.644787260960678e-01	4.647650e+00
2.644925756026594e-01	4.633849e+00
2.645188828722930e-01	4.605986e+00
2.645714974115603e-01	4.544871e+00
2.646767264900948e-01	4.410529e+00
2.648208868112519e-01	4.220792e+00
2.650113229406673e-01	3.988204e+00
2.651169956093911e-01	3.884150e+00
2.651873409784437e-01	3.834536e+00
2.652376664658452e-01	3.810103e+00
2.652749991797139e-01	3.798649e+00
2.653145908049062e-01	3.793106e+00
2.653652033942740e-01	3.794523e+00
2.654145473905117e-01	3.806100e+00
2.654945876707800e-01	3.839129e+00
2.655063978734626e-01	3.845737e+00
2.655300182788278e-01	3.861673e+00
2.655472028170546e-01	3.874242e+00
2.655638684719149e-01	3.887360e+00
2.655758703099638e-01	3.897301e+00
2.655830274012513e-01	3.903447e+00
2.655873620240511e-01	3.907259e+00
2.655912805767020e-01	3.910761e+00
2.655996535655752e-01	3.918400e+00
2.656144659832044e-01	3.932442e+00
2.656277550014348e-01	3.945647e+00
2.656529311535662e-01	3.972183e+00
2.657032834578289e-01	4.030280e+00
2.658039880663543e-01	4.158158e+00
2.659461317512586e-01	4.345072e+00
2.661456406368987e-01	4.589952e+00
2.662520648769620e-01	4.695505e+00
2.663228027296201e-01	4.745670e+00
2.663733700021471e-01	4.770370e+00
2.664108674647150e-01	4.781969e+00
2.664503549107407e-01	4.787572e+00
2.665013431767171e-01	4.786228e+00
2.665505468355976e-01	4.774767e+00
2.666303629900262e-01	4.741947e+00
2.666423641256073e-01	4.735246e+00
2.666663663967694e-01	4.719073e+00
2.666836544670517e-01	4.706430e+00
2.667004083026679e-01	4.693240e+00
2.667123551383964e-01	4.683340e+00
2.667195310686805e-01	4.677174e+00
2.667238441499593e-01	4.673380e+00
2.667277302751346e-01	4.669906e+00
2.667361955572882e-01	4.662179e+00
2.667514519549171e-01	4.647696e+00
2.667653002775953e-01	4.633896e+00
2.667916052892219e-01	4.606037e+00
2.668442153124750e-01	4.544928e+00
2.669494353589814e-01	4.410599e+00
2.670935913585085e-01	4.220868e+00
2.672840464852070e-01	3.988253e+00
2.673897205211450e-01	3.884197e+00
2.674600666052475e-01	3.834581e+00
2.675103925335864e-01	3.810148e+00
2.675477255480765e-01	3.798694e+00
2.675873169828676e-01	3.793151e+00
2.676379302582771e-01	3.794567e+00
2.676872739982848e-01	3.806145e+00
2.677673138693781e-01	3.839173e+00
2.677791244303079e-01	3.845782e+00
2.678027455521673e-01	3.861717e+00
2.678199302821200e-01	3.874287e+00
2.678365961001106e-01	3.887405e+00
2.678485978278388e-01	3.897346e+00
2.678557549351564e-01	3.903492e+00
2.678600895133174e-01	3.907304e+00
2.678640080026468e-01	3.910806e+00
2.678723812346966e-01	3.918445e+00
2.678871949277589e-01	3.932489e+00
2.679004856165857e-01	3.945695e+00
2.679256659391917e-01	3.972236e+00
2.679760265844036e-01	4.030344e+00
2.680767478748274e-01	4.158246e+00
2.682188974050658e-01	4.345168e+00
2.684183753943434e-01	4.590006e+00
2.685247968802543e-01	4.695554e+00
2.685955332967824e-01	4.745717e+00
2.686460996854768e-01	4.770416e+00
2.686835965461618e-01	4.782013e+00
2.687230843721840e-01	4.787617e+00
2.687740712667554e-01	4.786273e+00
2.688232754380309e-01	4.774811e+00
2.689030924108542e-01	4.741991e+00
2.689150928559517e-01	4.735290e+00
2.689390937461467e-01	4.719118e+00
2.689563814403120e-01	4.706476e+00
2.689731349586217e-01	4.693285e+00
2.689850819900963e-01	4.683385e+00
2.689922578904210e-01	4.677219e+00
2.689965710519205e-01	4.673426e+00
2.690004572922841e-01	4.669951e+00
2.690089222954021e-01	4.662225e+00
2.690241773460272e-01	4.647743e+00
2.690380240602681e-01	4.633945e+00
2.690643261262866e-01	4.606088e+00
2.691169302583235e-01	4.544987e+00
2.692221385223973e-01	4.410675e+00
2.693662886761258e-01	4.220953e+00
2.695567687638811e-01	3.988304e+00
2.696624446312694e-01	3.884244e+00
2.697327916732101e-01	3.834627e+00
2.697831181921999e-01	3.810194e+00
2.698204516093819e-01	3.798739e+00
2.698600427891265e-01	3.793195e+00
2.699106569835070e-01	3.794612e+00
2.699600003802875e-01	3.806189e+00
2.700400397032793e-01	3.839216e+00
2.700518507371759e-01	3.845826e+00
2.700754728049692e-01	3.861762e+00
2.700926577879773e-01	3.874332e+00
2.701093238223282e-01	3.887450e+00
2.701213254091496e-01	3.897391e+00
2.701284825383841e-01	3.903537e+00
2.701328170583822e-01	3.907348e+00
2.701367354653831e-01	3.910851e+00
2.701451089693462e-01	3.918490e+00
2.701599237233204e-01	3.932535e+00
2.701732155165631e-01	3.945742e+00
2.701983979100480e-01	3.972286e+00
2.702487626970179e-01	4.030399e+00
2.703494922709576e-01	4.158313e+00
2.704916461884177e-01	4.345241e+00
2.706911074511824e-01	4.590056e+00
2.707975271767011e-01	4.695601e+00
2.708682626752791e-01	4.745762e+00
2.709188284990390e-01	4.770461e+00
2.709563249750070e-01	4.782058e+00
2.709958130439212e-01	4.787662e+00
2.710467990619010e-01	4.786317e+00
2.710960035606951e-01	4.774855e+00
2.711758210566292e-01	4.742034e+00
2.711878210589400e-01	4.735334e+00
2.712118210635616e-01	4.719162e+00
2.712291085183068e-01	4.706520e+00
2.712458618361346e-01	4.693330e+00
2.712578090008507e-01	4.683429e+00
2.712649848830787e-01	4.677264e+00
2.712692980977265e-01	4.673470e+00
2.712731844138268e-01	4.669995e+00
2.712816492175554e-01	4.662270e+00
2.712969028691530e-01	4.647789e+00
2.713107473378905e-01	4.633993e+00
2.713370437694383e-01	4.606143e+00
2.713896366325339e-01	4.545057e+00
2.714948223587251e-01	4.410777e+00
2.716389653747023e-01	4.221065e+00
2.718294891676951e-01	3.988358e+00
2.719351675541191e-01	3.884292e+00
2.720055159134898e-01	3.834673e+00
2.720558432448679e-01	3.810239e+00
2.720931772159154e-01	3.798784e+00
2.721327680448701e-01	3.793240e+00
2.721833835032049e-01	3.794656e+00
2.722327264279097e-01	3.806233e+00
2.723127649970407e-01	3.839260e+00
2.723245766834689e-01	3.845869e+00
2.723482000563254e-01	3.861806e+00
2.723653853923824e-01	3.874377e+00
2.723820517325471e-01	3.887494e+00
2.723940531425454e-01	3.897435e+00
2.724012103050814e-01	3.903582e+00
2.724055447465335e-01	3.907393e+00
2.724094630388488e-01	3.910895e+00
2.724178369947181e-01	3.918535e+00
2.724326538069481e-01	3.932582e+00
2.724459479723249e-01	3.945792e+00
2.724711356411397e-01	3.972342e+00
2.725215109787694e-01	4.030469e+00
2.726222616540288e-01	4.158413e+00
2.727644244742150e-01	4.345353e+00
2.729638452657651e-01	4.590114e+00
2.730702611122848e-01	4.695651e+00
2.731409945881502e-01	4.745809e+00
2.731915591670622e-01	4.770506e+00
2.732290547952920e-01	4.782103e+00
2.732685433994338e-01	4.787706e+00
2.733195274858014e-01	4.786362e+00
2.733687327062976e-01	4.774899e+00
2.734485513549294e-01	4.742077e+00
2.734605503945285e-01	4.735377e+00
2.734845484737269e-01	4.719206e+00
2.735018354050917e-01	4.706564e+00
2.735185882823955e-01	4.693374e+00
2.735305357236804e-01	4.683474e+00
2.735377115637594e-01	4.677309e+00
2.735420248911079e-01	4.673514e+00
2.735459113693056e-01	4.670040e+00
2.735543757797400e-01	4.662314e+00
2.735696275792852e-01	4.647835e+00
2.735834698598881e-01	4.634042e+00
2.736097621842353e-01	4.606197e+00
2.736623468329297e-01	4.545122e+00
2.737675161303185e-01	4.410865e+00
2.739116511234685e-01	4.221164e+00
2.741022095567999e-01	3.988411e+00
2.742078904676829e-01	3.884339e+00
2.742782401473065e-01	3.834719e+00
2.743285682928084e-01	3.810284e+00
2.743659028189022e-01	3.798828e+00
2.744054932963229e-01	3.793284e+00
2.744561100213003e-01	3.794700e+00
2.745054524729248e-01	3.806276e+00
2.745854902865900e-01	3.839303e+00
2.745973026193084e-01	3.845912e+00
2.746209272847453e-01	3.861850e+00
2.746381129667524e-01	3.874421e+00
2.746547796028318e-01	3.887539e+00
2.746667808202087e-01	3.897480e+00
2.746739380127552e-01	3.903626e+00
2.746782723742943e-01	3.907437e+00
2.746821905537278e-01	3.910939e+00
2.746905648733209e-01	3.918580e+00
2.747053830527492e-01	3.932627e+00
2.747186786176249e-01	3.945839e+00
2.747438689460886e-01	3.972392e+00
2.747942496030160e-01	4.030527e+00
2.748950109168707e-01	4.158486e+00
2.750371793666433e-01	4.345434e+00
2.752365786669297e-01	4.590165e+00
2.753429922584503e-01	4.695698e+00
2.754137245584273e-01	4.745854e+00
2.754642884136506e-01	4.770551e+00
2.755017835490480e-01	4.782147e+00
2.755412724643484e-01	4.787750e+00
2.755922554277663e-01	4.786405e+00
2.756414610678262e-01	4.774942e+00
2.757212803865815e-01	4.742120e+00
2.757332788631509e-01	4.735420e+00
2.757572758162897e-01	4.719250e+00
2.757745624431835e-01	4.706609e+00
2.757913150656311e-01	4.693419e+00
2.758032626775175e-01	4.683518e+00
2.758104384950290e-01	4.677352e+00
2.758147518898100e-01	4.673559e+00
2.758186384637084e-01	4.670084e+00
2.758271026432952e-01	4.662358e+00
2.758423531989196e-01	4.647881e+00
2.758561937621358e-01	4.634089e+00
2.758824823633529e-01	4.606248e+00
2.759350595657872e-01	4.545184e+00
2.760402139706556e-01	4.410948e+00
2.761843431365013e-01	4.221255e+00
2.763749315459326e-01	3.988461e+00
2.764806143945094e-01	3.884386e+00
2.765509650875079e-01	3.834764e+00
2.766012938578958e-01	3.810328e+00
2.766386288100177e-01	3.798872e+00
2.766782190176195e-01	3.793328e+00
2.767288367148089e-01	3.794744e+00
2.767781788033200e-01	3.806320e+00
2.768582160371262e-01	3.839345e+00
2.768700288700900e-01	3.845956e+00
2.768936545360176e-01	3.861894e+00
2.769108404873537e-01	3.874465e+00
2.769275073543838e-01	3.887583e+00
2.769395084288234e-01	3.897524e+00
2.769466656461743e-01	3.903670e+00
2.769509999467665e-01	3.907481e+00
2.769549180379074e-01	3.910983e+00
2.769632927169985e-01	3.918624e+00
2.769781126837724e-01	3.932673e+00
2.769914104675857e-01	3.945888e+00
2.770166061471657e-01	3.972447e+00
2.770669975063255e-01	4.030596e+00
2.771677802246452e-01	4.158585e+00
2.773099566746066e-01	4.345544e+00
2.775093158624750e-01	4.590221e+00
2.776157258028777e-01	4.695747e+00
2.776864561989259e-01	4.745901e+00
2.777370188823862e-01	4.770596e+00
2.777745132198088e-01	4.782191e+00
2.778140026389312e-01	4.787794e+00
2.778649837841021e-01	4.786449e+00
2.779141901035058e-01	4.774985e+00
2.779940105073029e-01	4.742162e+00
2.780060080769099e-01	4.735463e+00
2.780300032161239e-01	4.719294e+00
2.780472893491625e-01	4.706653e+00
2.780640415547919e-01	4.693463e+00
2.780759894229822e-01	4.683562e+00
2.780831652002917e-01	4.677397e+00
2.780874787007905e-01	4.673603e+00
2.780913654258889e-01	4.670128e+00
2.780998292681076e-01	4.662403e+00
2.781150783289270e-01	4.647926e+00
2.781289171701498e-01	4.634137e+00
2.781552027850553e-01	4.606300e+00
2.782077740148662e-01	4.545243e+00
2.783129164744880e-01	4.411025e+00
2.784570392443931e-01	4.221340e+00
2.786476534256102e-01	3.988512e+00
2.787533382520398e-01	3.884432e+00
2.788236899794073e-01	3.834809e+00
2.788740193876239e-01	3.810372e+00
2.789113547745963e-01	3.798916e+00
2.789509447067940e-01	3.793371e+00
2.790015633963247e-01	3.794787e+00
2.790509051142040e-01	3.806363e+00
2.791309417561448e-01	3.839388e+00
2.791427550960821e-01	3.845999e+00
2.791663817759566e-01	3.861938e+00
2.791835679979945e-01	3.874508e+00
2.792002350955556e-01	3.887627e+00
2.792122360130561e-01	3.897567e+00
2.792193932529071e-01	3.903714e+00
2.792237274905953e-01	3.907525e+00
2.792276454928154e-01	3.911027e+00
2.792360204689965e-01	3.918668e+00
2.792508415980592e-01	3.932719e+00
2.792641406315364e-01	3.945934e+00
2.792893387835967e-01	3.972496e+00
2.793397350877174e-01	4.030651e+00
2.794405276959588e-01	4.158655e+00
2.795827090275515e-01	4.345622e+00
2.797820485638942e-01	4.590271e+00
2.798884565068259e-01	4.695793e+00
2.799591858612519e-01	4.745945e+00
2.800097479036465e-01	4.770640e+00
2.800472418044993e-01	4.782235e+00
2.800867314992648e-01	4.787838e+00
2.801377116496715e-01	4.786492e+00
2.801869183407441e-01	4.775028e+00
2.802667393381670e-01	4.742204e+00
2.802787364092062e-01	4.735505e+00
2.803027305512847e-01	4.719337e+00
2.803200164140475e-01	4.706696e+00
2.803367683939520e-01	4.693507e+00
2.803487164104985e-01	4.683606e+00
2.803558921671152e-01	4.677441e+00
2.803602057266435e-01	4.673646e+00
2.803640925358716e-01	4.670171e+00
2.803725561666403e-01	4.662446e+00
2.803878040003243e-01	4.647971e+00
2.804016411188650e-01	4.634183e+00
2.804279228430783e-01	4.606351e+00
2.804804862915050e-01	4.545305e+00
2.805856131883583e-01	4.411108e+00
2.807297301569788e-01	4.221432e+00
2.809203753539873e-01	3.988562e+00
2.810260621404271e-01	3.884478e+00
2.810964148928244e-01	3.834854e+00
2.811467449331073e-01	3.810416e+00
2.811840807510004e-01	3.798959e+00
2.812236704102853e-01	3.793415e+00
2.812742900831852e-01	3.794831e+00
2.813236314337832e-01	3.806406e+00
2.814036674892088e-01	3.839431e+00
2.814154813341433e-01	3.846041e+00
2.814391090240124e-01	3.861981e+00
2.814562955180691e-01	3.874552e+00
2.814729628499843e-01	3.887671e+00
2.814849636255287e-01	3.897611e+00
2.814921208903073e-01	3.903758e+00
2.814964550669672e-01	3.907569e+00
2.815003729810286e-01	3.911070e+00
2.815087482906493e-01	3.918711e+00
2.815235710054838e-01	3.932764e+00
